257523, 0.00
257528, 0.00
257533, 0.00
257538, 0.00
257543, 0.05
257548, 0.16
257553, 0.32
257558, 0.47
257563, 0.62
257568, 0.76
257573, 0.90
257578, 1.09
257583, 1.27
257588, 1.45
257593, 1.67
257598, 1.89
257603, 2.10
257608, 2.31
257613, 2.45
257618, 2.59
257623, 2.73
257628, 2.91
257633, 3.09
257638, 3.27
257643, 3.43
257648, 3.54
257653, 3.70
257658, 3.91
257663, 4.06
257668, 4.21
257673, 4.35
257678, 4.48
257683, 4.61
257688, 4.69
257693, 4.81
257698, 4.99
257703, 5.10
257708, 5.21
257713, 5.32
257718, 5.43
257723, 5.53
257728, 5.63
257733, 5.73
257738, 5.82
257743, 5.91
257748, 6.00
257753, 6.13
257758, 6.21
257763, 6.29
257768, 6.37
257773, 6.44
257778, 6.51
257783, 6.58
257788, 6.65
257793, 6.71
257798, 6.77
257803, 6.83
257808, 6.95
257813, 7.00
257818, 7.00
257823, 7.05
257828, 7.16
257833, 7.21
257838, 7.25
257843, 7.35
257848, 7.40
257853, 7.38
257858, 7.43
257863, 7.52
257868, 7.56
257873, 7.54
257878, 7.58
257883, 7.61
257888, 7.65
257893, 7.68
257898, 7.71
257903, 7.80
257908, 7.83
257913, 7.80
257918, 7.77
257923, 7.80
257928, 7.89
257933, 7.91
257938, 7.94
257943, 7.96
257948, 7.99
257953, 8.01
257958, 7.98
257963, 8.00
257968, 8.02
257973, 8.04
257978, 8.07
257983, 8.09
257988, 8.11
257993, 8.12
257998, 8.14
258003, 8.11
258008, 8.13
258013, 8.15
258018, 8.16
258023, 8.18
258028, 8.14
258033, 8.16
258038, 8.18
258043, 8.20
258048, 8.21
258053, 8.17
258058, 8.19
258063, 8.21
258068, 8.17
258073, 8.19
258078, 8.20
258083, 8.17
258088, 8.18
258093, 8.20
258098, 8.22
258103, 8.23
258108, 8.19
258113, 8.16
258118, 8.17
258123, 8.19
258128, 8.21
258133, 8.22
258138, 8.19
258143, 8.20
258148, 8.22
258153, 8.23
258158, 8.25
258163, 8.21
258168, 8.17
258173, 8.19
258178, 8.21
258183, 8.22
258188, 8.24
258193, 8.20
258198, 8.16
258203, 8.18
258208, 8.20
258213, 8.21
258218, 8.23
258223, 8.19
258228, 8.15
258233, 8.12
258238, 8.13
258243, 8.21
258248, 8.22
258253, 8.18
258258, 8.15
258263, 8.11
258268, 8.13
258273, 8.15
258278, 8.17
258283, 8.18
258288, 8.15
258293, 8.11
258298, 8.13
258303, 8.15
258308, 8.11
258313, 8.13
258318, 8.15
258323, 8.11
258328, 8.08
258333, 8.10
258338, 8.12
258343, 8.08
258348, 8.10
258353, 8.12
258358, 8.09
258363, 8.05
258368, 8.07
258373, 8.09
258378, 8.06
258383, 8.08
258388, 8.10
258393, 8.07
258398, 8.03
258403, 8.05
258408, 8.07
258413, 8.09
258418, 8.11
258423, 8.08
258428, 8.04
258433, 8.01
258438, 8.03
258443, 8.06
258448, 8.08
258453, 8.10
258458, 8.06
258463, 8.03
258468, 8.05
258473, 8.07
258478, 8.04
258483, 8.00
258488, 8.03
258493, 8.05
258498, 8.02
258503, 8.04
258508, 8.06
258513, 8.03
258518, 8.05
258523, 8.07
258528, 8.03
258533, 8.00
258538, 7.97
258543, 7.99
258548, 8.02
258553, 8.04
258558, 8.06
258563, 8.03
258568, 7.99
258573, 8.02
258578, 8.04
258583, 8.01
258588, 7.97
258593, 8.00
258598, 8.02
258603, 7.99
258608, 8.01
258613, 8.03
258618, 8.00
258623, 8.02
258628, 8.04
258633, 8.01
258638, 7.98
258643, 7.95
258648, 7.97
258653, 8.00
258658, 8.02
258663, 8.04
258668, 8.01
258673, 7.98
258678, 8.00
258683, 8.02
258688, 7.99
258693, 8.01
258698, 8.03
258703, 8.00
258708, 7.97
258713, 7.99
258718, 8.02
258723, 7.98
258728, 8.01
258733, 8.03
258738, 8.00
258743, 7.97
258748, 7.99
258753, 8.01
258758, 7.98
258763, 8.00
258768, 8.03
258773, 7.99
258778, 7.96
258783, 7.99
258788, 8.01
258793, 7.98
258798, 8.00
258803, 8.02
258808, 7.99
258813, 7.96
258818, 7.98
258823, 8.01
258828, 8.03
258833, 8.05
258838, 8.02
258843, 7.98
258848, 7.95
258853, 7.98
258858, 8.00
258863, 8.02
258868, 8.05
258873, 8.01
258878, 7.98
258883, 7.95
258888, 7.97
258893, 8.00
258898, 8.02
258903, 8.04
258908, 8.01
258913, 7.98
258918, 7.95
258923, 7.97
258928, 7.99
258933, 8.02
258938, 8.04
258943, 8.01
258948, 7.97
258953, 7.94
258958, 7.97
258963, 7.99
258968, 8.01
258973, 8.04
258978, 8.00
258983, 8.03
258988, 8.05
258993, 8.01
258998, 8.04
259003, 8.06
259008, 8.02
259013, 7.99
259018, 7.96
259023, 7.98
259028, 8.01
259033, 8.03
259038, 8.05
259043, 8.02
259048, 7.99
259053, 7.95
259058, 7.98
259063, 8.00
259068, 8.02
259073, 8.05
259078, 8.01
259083, 7.98
259088, 8.00
259093, 8.03
259098, 7.99
259103, 8.02
259108, 8.04
259113, 8.01
259118, 7.97
259123, 7.94
259128, 7.97
259133, 7.99
259138, 8.01
259143, 8.04
259148, 8.00
259153, 7.97
259158, 8.00
259163, 8.02
259168, 7.99
259173, 8.01
259178, 8.03
259183, 8.00
259188, 7.97
259193, 7.99
259198, 8.01
259203, 7.98
259208, 8.00
259213, 8.03
259218, 7.99
259223, 7.96
259228, 7.99
259233, 8.01
259238, 8.03
259243, 8.05
259248, 8.02
259253, 7.99
259258, 7.96
259263, 7.93
259268, 7.95
259273, 7.98
259278, 8.00
259283, 8.02
259288, 7.99
259293, 7.96
259298, 7.98
259303, 8.00
259308, 7.97
259313, 8.00
259318, 8.02
259323, 7.99
259328, 7.96
259333, 7.93
259338, 7.95
259343, 7.97
259348, 8.00
259353, 8.02
259358, 7.99
259363, 7.96
259368, 7.93
259373, 7.95
259378, 7.98
259383, 8.00
259388, 8.02
259393, 7.99
259398, 7.96
259403, 7.98
259408, 8.00
259413, 7.97
259418, 8.00
259423, 8.02
259428, 7.99
259433, 7.96
259438, 7.98
259443, 8.00
259448, 8.03
259453, 8.05
259458, 8.01
259463, 7.98
259468, 7.95
259473, 7.97
259478, 8.00
259483, 7.97
259488, 7.99
259493, 8.01
259498, 7.98
259503, 7.95
259508, 7.97
259513, 8.00
259518, 8.02
259523, 8.04
259528, 8.01
259533, 7.98
259538, 7.95
259543, 7.97
259548, 7.99
259553, 8.02
259558, 8.04
259563, 8.01
259568, 7.97
259573, 8.00
259578, 8.02
259583, 7.99
259588, 8.01
259593, 8.03
259598, 8.00
259603, 7.97
259608, 7.99
259613, 8.02
259618, 8.04
259623, 8.06
259628, 8.03
259633, 7.99
259638, 7.96
259643, 7.99
259648, 8.01
259653, 7.98
259658, 8.00
259663, 8.02
259668, 7.99
259673, 7.96
259678, 7.98
259683, 8.01
259688, 7.97
259693, 8.00
259698, 8.02
259703, 7.99
259708, 8.01
259713, 8.03
259718, 8.00
259723, 8.02
259728, 8.04
259733, 8.01
259738, 7.98
259743, 7.95
259748, 7.97
259753, 8.00
259758, 8.02
259763, 8.04
259768, 8.01
259773, 7.98
259778, 8.00
259783, 8.02
259788, 7.99
259793, 8.01
259798, 8.03
259803, 8.00
259808, 7.97
259813, 7.99
259818, 8.02
259823, 8.04
259828, 8.06
259833, 8.03
259838, 7.99
259843, 7.96
259848, 7.99
259853, 8.01
259858, 7.98
259863, 8.00
259868, 8.02
259873, 7.99
259878, 7.96
259883, 7.98
259888, 8.01
259893, 7.97
259898, 8.00
259903, 8.02
259908, 7.99
259913, 7.96
259918, 7.98
259923, 8.00
259928, 8.03
259933, 8.05
259938, 8.01
259943, 7.98
259948, 7.95
259953, 7.98
259958, 8.00
259963, 8.02
259968, 8.04
259973, 8.01
259978, 7.98
259983, 8.00
259988, 8.02
259993, 7.99
259998, 8.01
260003, 8.04
260008, 8.00
260013, 7.97
260018, 8.00
260023, 8.02
260028, 8.04
260033, 8.06
260038, 8.03
260043, 8.00
260048, 7.96
260053, 7.99
260058, 8.01
260063, 8.03
260068, 8.05
260073, 8.02
260078, 7.99
260083, 8.01
260088, 8.03
260093, 8.00
260098, 8.02
260103, 8.05
260108, 8.01
260113, 7.98
260118, 8.00
260123, 8.03
260128, 8.05
260133, 8.07
260138, 8.04
260143, 8.00
260148, 7.97
260153, 7.99
260158, 8.02
260163, 7.99
260168, 8.01
260173, 8.03
260178, 8.00
260183, 7.97
260188, 7.99
260193, 8.01
260198, 8.03
260203, 8.06
260208, 8.02
260213, 7.99
260218, 7.96
260223, 7.98
260228, 8.01
260233, 8.03
260238, 8.05
260243, 8.02
260248, 7.98
260253, 7.95
260258, 7.98
260263, 8.00
260268, 7.97
260273, 7.99
260278, 8.02
260283, 7.98
260288, 7.95
260293, 7.98
260298, 8.00
260303, 7.97
260308, 7.99
260313, 8.01
260318, 7.98
260323, 7.95
260328, 7.98
260333, 8.00
260338, 8.02
260343, 8.04
260348, 8.01
260353, 7.98
260358, 7.95
260363, 7.97
260368, 7.99
260373, 8.02
260378, 8.04
260383, 8.01
260388, 7.98
260393, 8.00
260398, 8.02
260403, 7.99
260408, 8.01
260413, 8.03
260418, 8.00
260423, 7.97
260428, 7.94
260433, 7.96
260438, 7.99
260443, 8.01
260448, 8.03
260453, 8.00
260458, 7.97
260463, 7.99
260468, 8.01
260473, 7.98
260478, 8.01
260483, 8.03
260488, 8.00
260493, 7.96
260498, 7.99
260503, 8.01
260508, 7.98
260513, 8.00
260518, 8.02
260523, 7.99
260528, 7.96
260533, 7.98
260538, 8.01
260543, 7.98
260548, 8.00
260553, 8.02
260558, 7.99
260563, 8.01
260568, 8.03
260573, 8.00
260578, 7.97
260583, 7.99
260588, 8.02
260593, 7.98
260598, 8.01
260603, 8.03
260608, 8.00
260613, 8.02
260618, 8.04
260623, 8.01
260628, 7.98
260633, 7.95
260638, 7.97
260643, 7.99
260648, 8.02
260653, 8.04
260658, 8.01
260663, 7.97
260668, 8.00
260673, 8.02
260678, 7.99
260683, 8.01
260688, 8.03
260693, 8.00
260698, 7.97
260703, 7.99
260708, 8.01
260713, 7.98
260718, 8.01
260723, 8.03
260728, 8.00
260733, 7.96
260738, 7.93
260743, 7.96
260748, 7.98
260753, 8.01
260758, 8.03
260763, 8.00
260768, 7.96
260773, 7.99
260778, 8.01
260783, 8.03
260788, 8.05
260793, 8.02
260798, 7.99
260803, 7.96
260808, 7.98
260813, 8.00
260818, 8.03
260823, 8.05
260828, 8.02
260833, 7.98
260838, 7.95
260843, 7.98
260848, 8.00
260853, 8.02
260858, 8.04
260863, 8.01
260868, 7.98
260873, 8.00
260878, 8.02
260883, 7.99
260888, 8.02
260893, 8.04
260898, 8.00
260903, 7.97
260908, 8.00
260913, 8.02
260918, 8.04
260923, 8.06
260928, 8.03
260933, 8.00
260938, 7.96
260943, 7.99
260948, 8.01
260953, 7.98
260958, 8.00
260963, 8.02
260968, 7.99
260973, 8.02
260978, 8.04
260983, 8.00
260988, 7.97
260993, 8.00
260998, 8.02
261003, 7.99
261008, 7.96
261013, 7.98
261018, 8.00
261023, 8.02
261028, 8.05
261033, 8.01
261038, 7.98
261043, 7.95
261048, 7.97
261053, 8.00
261058, 7.97
261063, 7.99
261068, 8.01
261073, 7.98
261078, 7.95
261083, 7.97
261088, 8.00
261093, 7.97
261098, 7.99
261103, 8.01
261108, 7.98
261113, 7.95
261118, 7.97
261123, 8.00
261128, 8.02
261133, 8.04
261138, 8.01
261143, 7.98
261148, 7.95
261153, 7.97
261158, 7.99
261163, 7.96
261168, 7.99
261173, 8.01
261178, 7.98
261183, 8.00
261188, 8.02
261193, 7.99
261198, 8.01
261203, 8.04
261208, 8.00
261213, 7.97
261218, 7.94
261223, 7.96
261228, 7.99
261233, 8.01
261238, 8.03
261243, 8.00
261248, 7.97
261253, 7.94
261258, 7.96
261263, 7.99
261268, 8.01
261273, 8.03
261278, 8.00
261283, 7.97
261288, 7.99
261293, 8.01
261298, 7.98
261303, 8.01
261308, 8.03
261313, 8.00
261318, 7.96
261323, 7.99
261328, 8.01
261333, 8.03
261338, 8.05
261343, 8.02
261348, 7.99
261353, 7.96
261358, 7.98
261363, 8.00
261368, 8.03
261373, 8.05
261378, 8.02
261383, 7.98
261388, 8.01
261393, 8.03
261398, 8.00
261403, 8.02
261408, 8.04
261413, 8.01
261418, 7.98
261423, 7.95
261428, 7.97
261433, 7.99
261438, 8.02
261443, 8.04
261448, 8.00
261453, 7.97
261458, 8.00
261463, 8.02
261468, 7.99
261473, 8.01
261478, 8.03
261483, 8.00
261488, 8.02
261493, 8.04
261498, 8.01
261503, 8.03
261508, 8.05
261513, 8.02
261518, 7.99
261523, 7.96
261528, 7.98
261533, 8.00
261538, 8.03
261543, 8.05
261548, 8.02
261553, 7.98
261558, 8.01
261563, 8.03
261568, 8.00
261573, 8.02
261578, 8.04
261583, 8.01
261588, 7.98
261593, 8.00
261598, 8.02
261603, 8.04
261608, 8.07
261613, 8.03
261618, 8.00
261623, 7.97
261628, 7.99
261633, 8.01
261638, 8.04
261643, 8.06
261648, 8.02
261653, 7.99
261658, 8.01
261663, 8.04
261668, 8.00
261673, 7.97
261678, 8.00
261683, 8.02
261688, 7.99
261693, 7.96
261698, 7.98
261703, 8.00
261708, 8.02
261713, 8.05
261718, 8.01
261723, 7.98
261728, 8.00
261733, 8.03
261738, 7.99
261743, 8.02
261748, 8.04
261753, 8.01
261758, 7.97
261763, 8.00
261768, 8.02
261773, 7.99
261778, 8.01
261783, 8.03
261788, 8.00
261793, 7.97
261798, 7.99
261803, 8.02
261808, 7.98
261813, 8.01
261818, 8.03
261823, 8.00
261828, 7.96
261833, 7.93
261838, 7.96
261843, 7.98
261848, 8.01
261853, 8.03
261858, 8.00
261863, 7.96
261868, 7.99
261873, 8.01
261878, 7.98
261883, 8.00
261888, 8.02
261893, 7.99
261898, 7.96
261903, 7.98
261908, 8.01
261913, 8.03
261918, 8.05
261923, 8.02
261928, 7.99
261933, 7.96
261938, 7.98
261943, 8.00
261948, 8.02
261953, 8.05
261958, 8.01
261963, 7.98
261968, 8.00
261973, 8.03
261978, 8.05
261983, 8.07
261988, 8.04
261993, 8.00
261998, 7.97
262003, 7.99
262008, 8.02
262013, 8.04
262018, 8.06
262023, 8.03
262028, 7.99
262033, 7.96
262038, 7.99
262043, 8.01
262048, 8.03
262053, 8.05
262058, 8.02
262063, 7.99
262068, 8.01
262073, 8.03
262078, 8.00
262083, 8.02
262088, 8.05
262093, 8.01
262098, 7.98
262103, 7.95
262108, 7.97
262113, 8.00
262118, 8.02
262123, 8.04
262128, 8.01
262133, 7.98
262138, 8.00
262143, 8.02
262148, 7.99
262153, 8.01
262158, 8.03
262163, 8.00
262168, 8.02
262173, 8.05
262178, 8.01
262183, 8.04
262188, 8.06
262193, 8.02
262198, 7.99
262203, 7.96
262208, 7.98
262213, 8.01
262218, 7.98
262223, 8.00
262228, 8.02
262233, 7.99
262238, 7.96
262243, 7.98
262248, 8.00
262253, 7.97
262258, 8.00
262263, 8.02
262268, 7.99
262273, 7.96
262278, 7.98
262283, 8.00
262288, 7.97
262293, 7.99
262298, 8.02
262303, 7.98
262308, 7.95
262313, 7.98
262318, 8.00
262323, 8.02
262328, 8.05
262333, 8.01
262338, 7.98
262343, 7.95
262348, 7.97
262353, 8.00
262358, 7.97
262363, 7.99
262368, 8.01
262373, 7.98
262378, 7.95
262383, 7.97
262388, 8.00
262393, 7.96
262398, 7.99
262403, 8.01
262408, 7.98
262413, 7.95
262418, 7.92
262423, 7.94
262428, 7.97
262433, 7.99
262438, 8.01
262443, 7.98
262448, 7.95
262453, 7.92
262458, 7.95
262463, 7.97
262468, 7.94
262473, 7.96
262478, 7.99
262483, 7.96
262488, 7.98
262493, 8.00
262498, 7.97
262503, 8.00
262508, 8.02
262513, 7.99
262518, 7.95
262523, 7.98
262528, 8.00
262533, 7.97
262538, 7.99
262543, 8.02
262548, 7.98
262553, 7.95
262558, 7.98
262563, 8.00
262568, 8.02
262573, 8.04
262578, 8.01
262583, 7.98
262588, 8.00
262593, 8.03
262598, 7.99
262603, 8.02
262608, 8.04
262613, 8.00
262618, 7.97
262623, 7.94
262628, 7.97
262633, 7.99
262638, 8.01
262643, 8.04
262648, 8.00
262653, 8.03
262658, 8.05
262663, 8.01
262668, 8.04
262673, 8.06
262678, 8.02
262683, 7.99
262688, 8.01
262693, 8.04
262698, 8.00
262703, 8.03
262708, 8.05
262713, 8.01
262718, 7.98
262723, 8.01
262728, 8.03
262733, 8.00
262738, 8.02
262743, 8.04
262748, 8.01
262753, 8.03
262758, 8.05
262763, 8.02
262768, 8.04
262773, 8.06
262778, 8.03
262783, 8.00
262788, 8.02
262793, 8.04
262798, 8.06
262803, 8.08
262808, 8.05
262813, 8.01
262818, 7.98
262823, 7.95
262828, 7.98
262833, 8.00
262838, 8.02
262843, 8.04
262848, 8.01
262853, 7.98
262858, 8.00
262863, 8.02
262868, 7.99
262873, 8.01
262878, 8.04
262883, 8.00
262888, 7.97
262893, 8.00
262898, 8.02
262903, 7.99
262908, 8.01
262913, 8.03
262918, 8.00
262923, 7.97
262928, 7.94
262933, 7.96
262938, 7.99
262943, 8.01
262948, 8.03
262953, 8.00
262958, 7.97
262963, 7.99
262968, 8.01
262973, 7.98
262978, 8.00
262983, 8.03
262988, 7.99
262993, 7.96
262998, 7.93
263003, 7.96
263008, 7.98
263013, 8.00
263018, 8.03
263023, 7.99
263028, 7.96
263033, 7.99
263038, 8.01
263043, 7.98
263048, 8.00
263053, 8.02
263058, 7.99
263063, 7.96
263068, 7.98
263073, 8.01
263078, 8.03
263083, 8.05
263088, 8.02
263093, 7.98
263098, 7.95
263103, 7.98
263108, 8.00
263113, 8.02
263118, 8.05
263123, 8.01
263128, 7.98
263133, 7.95
263138, 7.97
263143, 8.00
263148, 7.97
263153, 7.99
263158, 8.01
263163, 7.98
263168, 8.00
263173, 8.03
263178, 7.99
263183, 8.02
263188, 8.04
263193, 8.01
263198, 7.97
263203, 7.94
263208, 7.97
263213, 7.99
263218, 8.01
263223, 8.04
263228, 8.00
263233, 7.97
263238, 7.99
263243, 8.02
263248, 7.99
263253, 8.01
263258, 8.03
263263, 8.00
263268, 7.97
263273, 7.99
263278, 8.01
263283, 8.03
263288, 8.06
263293, 8.02
263298, 7.99
263303, 7.96
263308, 7.98
263313, 8.01
263318, 8.03
263323, 8.05
263328, 8.02
263333, 7.98
263338, 8.01
263343, 8.03
263348, 8.00
263353, 8.02
263358, 8.04
263363, 8.01
263368, 7.98
263373, 8.00
263378, 8.02
263383, 8.04
263388, 8.07
263393, 8.03
263398, 8.00
263403, 7.97
263408, 7.99
263413, 8.01
263418, 8.04
263423, 8.06
263428, 8.02
263433, 7.99
263438, 8.02
263443, 8.04
263448, 8.00
263453, 8.03
263458, 8.05
263463, 8.02
263468, 7.98
263473, 7.95
263478, 7.98
263483, 8.00
263488, 8.02
263493, 8.04
263498, 8.01
263503, 7.98
263508, 7.95
263513, 7.97
263518, 8.00
263523, 8.02
263528, 8.04
263533, 8.01
263538, 7.98
263543, 8.00
263548, 8.02
263553, 7.99
263558, 8.01
263563, 8.03
263568, 8.00
263573, 7.97
263578, 7.94
263583, 7.96
263588, 7.99
263593, 8.01
263598, 8.03
263603, 8.00
263608, 7.97
263613, 7.94
263618, 7.96
263623, 7.99
263628, 8.01
263633, 8.03
263638, 8.00
263643, 7.97
263648, 7.99
263653, 8.01
263658, 7.98
263663, 7.95
263668, 7.97
263673, 8.00
263678, 7.97
263683, 7.99
263688, 8.01
263693, 7.98
263698, 8.00
263703, 8.03
263708, 7.99
263713, 7.96
263718, 7.93
263723, 7.96
263728, 7.98
263733, 8.00
263738, 8.03
263743, 7.99
263748, 7.96
263753, 7.99
263758, 8.01
263763, 7.98
263768, 8.00
263773, 8.02
263778, 7.99
263783, 7.96
263788, 7.98
263793, 8.01
263798, 8.03
263803, 8.05
263808, 8.02
263813, 7.98
263818, 7.95
263823, 7.98
263828, 8.00
263833, 8.02
263838, 8.05
263843, 8.01
263848, 7.98
263853, 8.00
263858, 8.03
263863, 8.05
263868, 8.07
263873, 8.03
263878, 8.00
263883, 7.97
263888, 7.99
263893, 8.02
263898, 8.04
263903, 8.06
263908, 8.03
263913, 7.99
263918, 8.02
263923, 8.04
263928, 8.01
263933, 8.03
263938, 8.05
263943, 8.02
263948, 7.98
263953, 8.01
263958, 8.03
263963, 8.00
263968, 8.02
263973, 8.04
263978, 8.01
263983, 7.98
263988, 7.95
263993, 7.97
263998, 7.99
264003, 8.02
264008, 8.04
264013, 8.01
264018, 7.97
264023, 8.00
264028, 8.02
264033, 7.99
264038, 8.01
264043, 8.03
264048, 8.00
264053, 8.02
264058, 8.04
264063, 8.01
264068, 8.03
264073, 8.06
264078, 8.02
264083, 7.99
264088, 7.96
264093, 7.98
264098, 8.01
264103, 8.03
264108, 8.05
264113, 8.02
264118, 7.98
264123, 8.01
264128, 8.03
264133, 8.00
264138, 7.97
264143, 7.99
264148, 8.01
264153, 7.98
264158, 8.00
264163, 8.03
264168, 7.99
264173, 8.02
264178, 8.04
264183, 8.01
264188, 7.97
264193, 7.94
264198, 7.97
264203, 7.99
264208, 8.01
264213, 8.04
264218, 8.00
264223, 7.97
264228, 7.94
264233, 7.97
264238, 7.99
264243, 8.01
264248, 8.03
264253, 8.00
264258, 7.97
264263, 7.99
264268, 8.02
264273, 7.98
264278, 8.01
264283, 8.03
264288, 8.00
264293, 7.97
264298, 7.93
264303, 7.96
264308, 7.98
264313, 7.95
264318, 7.98
264323, 8.00
264328, 7.97
264333, 7.94
264338, 7.96
264343, 7.99
264348, 8.01
264353, 8.03
264358, 8.00
264363, 7.97
264368, 7.94
264373, 7.96
264378, 7.98
264383, 8.01
264388, 8.03
264393, 8.00
264398, 7.97
264403, 7.94
264408, 7.96
264413, 7.98
264418, 8.01
264423, 8.03
264428, 8.00
264433, 7.96
264438, 7.99
264443, 8.01
264448, 7.98
