422798, 0.00
422803, 0.00
422808, 0.00
422813, 0.00
422818, 0.05
422823, 0.16
422828, 0.32
422833, 0.47
422838, 0.62
422843, 0.81
422848, 1.00
422853, 1.19
422858, 1.42
422863, 1.65
422868, 1.87
422873, 2.13
422878, 2.39
422883, 2.64
422888, 2.88
422893, 3.12
422898, 3.40
422903, 3.67
422908, 3.94
422913, 4.19
422918, 4.44
422923, 4.68
422928, 4.91
422933, 5.19
422938, 5.47
422943, 5.67
422948, 5.88
422953, 6.13
422958, 6.37
422963, 6.60
422968, 6.83
422973, 7.05
422978, 7.27
422983, 7.47
422988, 7.67
422993, 7.87
422998, 8.06
423003, 8.24
423008, 8.42
423013, 8.59
423018, 8.75
423023, 8.97
423028, 9.18
423033, 9.33
423038, 9.47
423043, 9.61
423048, 9.80
423053, 9.98
423058, 10.10
423063, 10.22
423068, 10.34
423073, 10.45
423078, 10.61
423083, 10.77
423088, 10.87
423093, 11.02
423098, 11.16
423103, 11.25
423108, 11.33
423113, 11.47
423118, 11.60
423123, 11.67
423128, 11.74
423133, 11.87
423138, 11.99
423143, 12.05
423148, 12.11
423153, 12.16
423158, 12.27
423163, 12.38
423168, 12.48
423173, 12.58
423178, 12.63
423183, 12.67
423188, 12.71
423193, 12.80
423198, 12.94
423203, 13.03
423208, 13.06
423213, 13.09
423218, 13.11
423223, 13.19
423228, 13.27
423233, 13.29
423238, 13.37
423243, 13.44
423248, 13.46
423253, 13.53
423258, 13.59
423263, 13.60
423268, 13.67
423273, 13.73
423278, 13.74
423283, 13.75
423288, 13.75
423293, 13.81
423298, 13.87
423303, 13.88
423308, 13.93
423313, 13.99
423318, 13.99
423323, 13.99
423328, 13.98
423333, 13.98
423338, 13.98
423343, 13.98
423348, 13.98
423353, 13.98
423358, 13.98
423363, 14.03
423368, 14.09
423373, 14.08
423378, 14.08
423383, 14.07
423388, 14.07
423393, 14.07
423398, 14.06
423403, 14.06
423408, 14.06
423413, 14.06
423418, 14.05
423423, 14.05
423428, 14.05
423433, 14.04
423438, 13.99
423443, 13.93
423448, 13.93
423453, 13.94
423458, 13.94
423463, 13.94
423468, 13.94
423473, 13.94
423478, 13.94
423483, 13.94
423488, 13.94
423493, 13.94
423498, 13.94
423503, 13.89
423508, 13.84
423513, 13.84
423518, 13.84
423523, 13.79
423528, 13.75
423533, 13.75
423538, 13.76
423543, 13.76
423548, 13.77
423553, 13.72
423558, 13.68
423563, 13.69
423568, 13.64
423573, 13.60
423578, 13.61
423583, 13.62
423588, 13.63
423593, 13.59
423598, 13.54
423603, 13.56
423608, 13.51
423613, 13.47
423618, 13.49
423623, 13.50
423628, 13.46
423633, 13.43
423638, 13.44
423643, 13.46
423648, 13.42
423653, 13.38
423658, 13.40
423663, 13.42
423668, 13.38
423673, 13.34
423678, 13.36
423683, 13.33
423688, 13.29
423693, 13.31
423698, 13.33
423703, 13.30
423708, 13.27
423713, 13.29
423718, 13.26
423723, 13.22
423728, 13.25
423733, 13.27
423738, 13.24
423743, 13.20
423748, 13.23
423753, 13.20
423758, 13.17
423763, 13.19
423768, 13.16
423773, 13.13
423778, 13.16
423783, 13.13
423788, 13.10
423793, 13.13
423798, 13.15
423803, 13.12
423808, 13.10
423813, 13.12
423818, 13.09
423823, 13.07
423828, 13.09
423833, 13.12
423838, 13.09
423843, 13.07
423848, 13.09
423853, 13.07
423858, 13.04
423863, 13.07
423868, 13.10
423873, 13.07
423878, 13.04
423883, 13.07
423888, 13.05
423893, 13.02
423898, 13.05
423903, 13.08
423908, 13.05
423913, 13.02
423918, 13.00
423923, 12.98
423928, 13.01
423933, 13.04
423938, 13.06
423943, 13.04
423948, 13.01
423953, 12.99
423958, 12.96
423963, 13.00
423968, 13.03
423973, 13.05
423978, 13.03
423983, 13.00
423988, 12.98
423993, 12.96
423998, 12.99
424003, 13.02
424008, 13.05
424013, 13.02
424018, 13.00
424023, 12.97
424028, 12.95
424033, 12.98
424038, 13.01
424043, 13.04
424048, 13.01
424053, 12.99
424058, 13.02
424063, 12.99
424068, 12.97
424073, 13.00
424078, 13.03
424083, 13.01
424088, 12.98
424093, 13.01
424098, 12.99
424103, 12.96
424108, 12.99
424113, 13.02
424118, 13.00
424123, 12.98
424128, 13.01
424133, 12.98
424138, 12.96
424143, 12.99
424148, 13.02
424153, 13.05
424158, 13.02
424163, 13.00
424168, 12.97
424173, 12.95
424178, 12.98
424183, 13.01
424188, 12.99
424193, 12.96
424198, 12.99
424203, 12.97
424208, 12.95
424213, 12.98
